"id"	"item_id"	"reviewer name"	"reviewer twitter"	"rating"	"quality score"	"created at"	"review"
"3137"	"155"	"Robin Ng Photography"	"robinng"	"5"	"2"	"2009-10-31 02:34:10 UTC"	"i love this.....help to remove those who not fan me LOL"
"3138"	"155"	"Alexander von Gimbut"	"avg8"	""	"2"	"2009-10-31 04:20:33 UTC"	"I am grateful for friend or follow app.  I do not follow people in hope that they follow me back, but I believe that if I do not want to follow somebody I will not bloat my numbers with tweeple I'm ""embarrassed"" about...

I follow all those that follow me (unless i choose to delete them of course) and expect those I follow to follow me in a certain period of time.

I add and I delete frequently to keep numbers up to date.

I do not understand those that have a huge following and follow 10% or less back. I really do not u'stand those that plain do not follow back.


...just my opinion!  Take it or leave it - it's a free world"
"3139"	"1155"	"PricingWire"	"pricing"	"5"	"1"	"2009-10-31 04:29:18 UTC"	"Easy, fast and as described.  I will use again and recommend.  Thanks for creating this solution."
"3140"	"602"	"Sultan Baghdady"	"s_baghdady"	"5"	"0"	"2009-10-31 06:05:29 UTC"	"Absolutely nice app.  I love it :-)"
"3141"	"1155"	"Karthikeyan"	"kartefact"	"4"	"1"	"2009-10-31 09:25:28 UTC"	"Nice app. A good app to make a book out of the tweets to save it for posterity, "
"3142"	"540"	"Jason Quimby"	"hazmatmedic"	"5"	"0"	"2009-10-31 13:25:04 UTC"	"The new version has been release and it is the best out there.  I have delete my other twitter apps."
"3143"	"1654"	"Diane Foulks"	"dfoulks"	"4"	"0"	"2009-10-31 15:14:27 UTC"	"Of all the tools I have tried, I love Tweetminer's interface. Uncluttered, very clean and easy to read. I especially like the web interface while on the road so I can have my settings and streams wherever I am. I have auto refresh off, and the alerts for new tweets are clear & noticeable, yet discrete as to not be annoying, distracting, or in my way. @justinvincent is very responsive to user requests in order to make Tweetminer even better. Note: I also love the miner's helmet logo. Who says one always needs a bird to depict a Twitter-related tool?! 

The only thing that bothers me right now is some lag when scrolling down and losing my place (last tweet viewed) when the stream updates. Maybe that is just the web interface. I haven't tried the desktop version, which I plan to today."
"3144"	"155"	"Subrato Paul"	"goldenTwine"	""	"2"	"2009-10-31 16:19:29 UTC"	"Thank you so much. I use your program to purge those who don't accept my friendship. I am going to write an article on your program on my blog."
"3146"	"1932"	"Paul Underwood"	"paul2gether"	"4"	"1"	"2009-10-31 17:19:43 UTC"	"This appears to be an interesting concept. Let us see where it takes us.
As the saying goes ""Nothing ventured nothing gained"" and greetings to all."
"3147"	"912"	"Cole Bitting"	"colebitting"	"1"	"1"	"2009-10-31 18:27:18 UTC"	"Spammed my twitter list. The stats were off by an order of magnitude. Nothing about this was anything other than a waste of time."
"3148"	"1251"	"Boston  Directory"	"Webaddressorg"	"5"	"0"	"2009-10-31 18:45:26 UTC"	"  I love it!"
"3149"	"96"	"Boston  Directory"	"Webaddressorg"	"5"	"0"	"2009-10-31 18:49:02 UTC"	" I will check it out!"
"3150"	"646"	"Penha"	"albertopenha"	""	"-2"	"2009-10-31 19:11:56 UTC"	"Otimo aplicativo
"
"3151"	"788"	"Débora"	"deehtonetti"	"5"	"-1"	"2009-10-31 19:34:50 UTC"	"é uma booosttaaa!!!!!"
"3152"	"1932"	"Robert Visser"	"PageRankSEO"	"5"	"1"	"2009-10-31 19:52:06 UTC"	"Create directories of lists. It's already been helpful. Having @PageRankSEO lists included in users' Listorious directories spurned some additional followers of my Twitter lists."
"3154"	"155"	"filmcastlive"	"filmcastlive"	""	"2"	"2009-10-31 22:52:07 UTC"	"It is very useful..it helps to keep in check your Twitter universe..."
"3157"	"788"	"RonMerrill"	"RonMerrill"	"2"	"0"	"2009-11-01 01:01:51 UTC"	"iphone app sucks. Can't log out and log back in as different user. No back button. Totally worthless. "
"3158"	"602"	"Graciela Justo"	"GDJ34"	""	"-1"	"2009-11-01 01:21:40 UTC"	"Fantastic..."
"3159"	"155"	"Maralyn K"	"detaildevils"	""	"2"	"2009-11-01 02:44:03 UTC"	"I love this.  I went looking for an app when I saw someone lose all their friends and followers.  Not bothered about who is following or following back but didn't want to recreate from scratch.  I'll be using this app regularly"
"3160"	"1128"	"HenryyOx!!!"	"HeenryyOx"	""	"0"	"2009-11-01 03:15:36 UTC"	"brizzly is best super super cool"
"3161"	"91"	"Asher Pen"	"asherpen"	"5"	"0"	"2009-11-01 05:51:34 UTC"	"为中国人民翻墙上推作出了巨大的贡献！

made tremendous contributions to Chinese people!"
"3162"	"596"	"P.J.Joseph"	"sonaljoseph"	""	"0"	"2009-11-01 06:40:05 UTC"	"I am a song writer."
"3163"	"1928"	"aleksa emelyanova"	"sashunchik"	""	"0"	"2009-11-01 07:34:39 UTC"	"wow!!!"
"3180"	"155"	"GrumpyOldBat"	"GrumpyOldBat"	"5"	"2"	"2009-11-01 18:13:04 UTC"	"Great!  Love this."
"3181"	"814"	"mifive"	"mifive"	"5"	"0"	"2009-11-01 20:41:47 UTC"	"Twittascope is excellent! Really really cool!"
"3182"	"966"	"mack"	"felkel"	""	"-2"	"2009-11-01 21:20:42 UTC"	"kiedy na XP?"
"3185"	"266"	"Cassio Diego"	"cassiodiego"	"5"	"1"	"2009-11-02 05:42:02 UTC"	"Excelente aplicativo!"
"3186"	"1679"	"Alexandre Soucy"	"7VenHor"	""	"0"	"2009-11-02 05:45:39 UTC"	"united canusa stand"
"3187"	"1792"	"spiritjump"	"spiritjump"	"5"	"0"	"2009-11-02 10:26:59 UTC"	"What a wonderful resource to have on Twitter! We were a features charity and Twitcause helped our organization gain many new followers on twitter.  Twitcause also helped us increase the number of peopel who are members of Spirit Jump.  I have also had the privilege to speak with people who run Twitcause and they are truly amazing! If you haven't been featured yet make sure you tell your followers to nominate you because its a wonderful opportunity!

Keep up the great work Twitcause!"
"3188"	"540"	"Malcolmes"	"1bestonlinebiz"	"4"	"0"	"2009-11-02 11:28:16 UTC"	"I'm new to twitter and this is my next app after http://credfollow.com which gives me more than 50 new followers/day"
"3189"	"1313"	"andyangelos"	"andyangelos"	"4"	"0"	"2009-11-02 12:21:36 UTC"	"Simple to use and has been a great tool for brainstorming dinner ideas through images.  Looking forward to additional features to help sort through the nom.ms."
"3190"	"155"	"tip - Magazin"	"tipmagazin"	"5"	"2"	"2009-11-02 12:38:20 UTC"	"Very good! I like it!"
"3191"	"1922"	"Paul Peters Agency"	"PaulPeterAgency"	""	"-1"	"2009-11-02 13:27:37 UTC"	"Please do a spell check/grammar check on your ""full description"" above. Thanks!"
"3192"	"155"	"Richard Gonzalez"	"rigegon"	""	"2"	"2009-11-02 13:39:16 UTC"	"muy importante esta herramienta para saber quienes te siguen y te dejaron de seguir por quien sabe que causa. Its always good to know about your followers and following. Thanks"
"3194"	"1792"	"MannaRelief"	"MannaRelief"	"5"	"0"	"2009-11-02 14:34:54 UTC"	"TwitCause enabled us to share our vision with many people on Twitter and helped us gain followers that now support or mission. Being a featured TwitCause is such a blessing to any charity organization!"
"3197"	"1792"	"Arthritis Foundation"	"AFWPA"	""	"0"	"2009-11-02 16:58:02 UTC"	"We appreciated being a featured TwitCause and being able to spread the word about the 117 types of arthritis and related rheumatic disease. TwitCause helped us to spread awareness and increase visibility of our organization. Thank you, and kudos to you, TwitCause!"
"3198"	"835"	"Michael E. Gruen"	"gruen"	"5"	"-1"	"2009-11-02 17:12:56 UTC"	"This book is SOOO awesome! editor's note: granted, Michael is one of Laura's co-authors ;-) "
"3199"	"506"	"Vaughan Moss"	"vmoss08"	"5"	"0"	"2009-11-02 18:31:55 UTC"	"Great site.  Easy way to find sports info and share opinions via Twitter. "
"3200"	"1246"	"Thomas"	"doctordns"	"5"	"-1"	"2009-11-02 19:29:20 UTC"	"A lot of fun!"
"3201"	"1134"	"Razan Khatib"	"razano"	"5"	"0"	"2009-11-02 20:43:48 UTC"	"Loved it, saves you lots of time. A really useful app."
"3202"	"155"	"Joseph Hilton"	"JosephXIV"	"5"	"12"	"2009-11-02 22:40:10 UTC"	"i really like the site.. the only problem is that you cant click ""one"" button to unfollow those who arent following you back.. that would be a major plus. otherwise great site."
"3203"	"1928"	"Irish Outlaw"	"irishoutlaw76"	""	"0"	"2009-11-03 01:01:58 UTC"	"I just started using it and I have to say it is well worth trying.... especially for someone like me who has little time to read others tweets...."
"3205"	"155"	"Karen G."	"1cincymom"	""	"2"	"2009-11-03 04:40:22 UTC"	"I use friendorfollow about once a month or so. I like it, thanks! 

I really don't care if people I'm following are following me back. I'm not a spammer. To me it's more about culling from my follows people who are not participating in Twitter. (They joined, made a few tweets, then quit.) I wish there was a way to sort people I'm following by date of their last tweet, rather than whether or not they are following me. Even if someone is following me, I'd rather drop them from my list if they haven't tweeted in months. 

Anyway, thanks again for a good service!"
"3207"	"155"	"Wayne Smallman"	"Octane"	"4"	"21"	"2009-11-03 10:11:36 UTC"	"It works. And appears to be more accurate than similar services. Plus it helps manage the endless stream of idiots who like to play the follow-no-follow game."
"3208"	"525"	"violent trouble"	"asdfwat"	"5"	"0"	"2009-11-03 11:38:06 UTC"	"i use it. i love it. simple as that."
"3209"	"155"	"Raychell L.G."	"raylougrif"	"5"	"2"	"2009-11-03 13:27:15 UTC"	"great! helping me sort out the huge amount of people i followed"
"3211"	"966"	"alexandre  abravanel"	"abravanelcomtwi"	""	"-2"	"2009-11-03 14:24:44 UTC"	"hi, friends God Bless you"
"3212"	"1506"	"Ján Lakatoš"	"sotakal"	"5"	"0"	"2009-11-03 15:22:52 UTC"	"It's the free Twidroid on steroids. Enough said."
"3213"	"816"	"JSLeFanu"	"JSLeFanu"	"5"	"3"	"2009-11-03 17:40:40 UTC"	"I've tried plenty of iPhone Twitter apps, including Tweetie2, and I've yet find one that's even close to being as good as Twittelator. It's robust, it's got an unrivaled featured set, it's well designed and it aids workflow. Unless there's something fantastic that I've missed, and I don't think there is, then Twittelator is the king of Twitter clients. It's a fantastic purchase. If you're considering it then don't hesitate, buy it and begin discovering what makes it so special."
"3214"	"993"	"JSLeFanu"	"JSLeFanu"	"5"	"1"	"2009-11-03 17:45:41 UTC"	"I've tried plenty of iPhone Twitter apps, including Tweetie2, and I've yet find one that's even close to being as good as Twittelator. It's robust, it's got an unrivaled featured set, it's well designed and it aids workflow. Unless there's something fantastic that I've missed, and I don't think there is, then Twittelator is the king of Twitter clients. It's a fantastic purchase. If you're considering it then don't hesitate, buy it and begin discovering what makes it so special"
"3216"	"1554"	"Jantzen Fugate"	"JantzenFugate"	"5"	"1"	"2009-11-03 20:44:59 UTC"	"Helped immensely with establishing my company's presence in Social Media. Looking forward to the NEW TwitJump app. "
"3217"	"96"	"Saman Sadeghi"	"samanathon"	"5"	"2"	"2009-11-03 20:54:08 UTC"	"The best multi-protocol application out there. In addiction to all IM protocols, you can interact with Facebook, Twitter, LinkedIn, MySpace and any IMAP email account!"
"3218"	"39"	"Cristiano Gonçalves"	"CC_Goncalves"	"5"	"-1"	"2009-11-03 21:43:19 UTC"	"Boa aplicação!"
"3220"	"580"	"Maria Fiore Pilon"	"summer1955"	"4"	"-1"	"2009-11-04 01:12:36 UTC"	"I am with amplify, You Tube, facebook. multiply, blogger on google,  my space, and windows live, and with add it programs, I can ad articles to all and more places that I want to plug them in, to let the world know what is up and can be of the same interests to others.
I just sometimes wonder if I am doing the right thing when I am forwarding these messages. I know I find it fun. I get some responses and get to meet many friends. Twitter has become simpler for me to follow ever since. I only worry to many connections that I am with may cause sometimes to forget all of those links we are connected too.

Thank you for letting me be a part of your team. 

Maria 
"
"3221"	"1436"	"Lhen Becera"	"assworry"	""	"0"	"2009-11-04 07:35:13 UTC"	"yeah i think this is fun!!!!"
"3222"	"1246"	"Athina."	"justinah"	""	"1"	"2009-11-04 08:07:18 UTC"	"yess! very FUN and educational. Improves me as a poet :D"
"3224"	"788"	"Sofia Molina S."	"SophieMolina"	""	"0"	"2009-11-04 09:07:25 UTC"	"I can't upload map bits pics, because it says it can only upload jpeg, gif an d ohers but no map bits! whats with that!!"
"3225"	"155"	"James Wong"	"cliffss"	"4"	"2"	"2009-11-04 10:12:57 UTC"	"Good tool, I like it."
"3226"	"39"	"James Wong"	"cliffss"	"5"	"0"	"2009-11-04 10:14:58 UTC"	"Very nice, I use it a lot."
"3227"	"155"	"ゆうひ"	"ya__o_O"	"4"	"2"	"2009-11-04 11:50:58 UTC"	"it's easy to see and find who is a friend and was."
"3228"	"788"	"Joana Schimanoski"	"JoSchimanoski"	""	"-1"	"2009-11-04 13:19:54 UTC"	"EU QUERO FAZER UM TWIPIC QUE SACO!! {/"
"3229"	"155"	"Miranda B. Norris"	"mirandabnorris"	"5"	"13"	"2009-11-04 13:27:04 UTC"	"So easy. So awesome. Neatly gives the lowdown for ease of follow, block or otherwise. Love."
"3230"	"1224"	"Brett More"	"brettmor99"	"5"	"0"	"2009-11-04 14:16:15 UTC"	"Screenr rocks my world. I can record a screencast in no time and share it with my coworkers.  They don't know how easy Screenr is to use and they think I'm really smart or something! :)"
"3231"	"1224"	"Samantha Cain"	"samantha_cain"	"5"	"0"	"2009-11-04 14:30:44 UTC"	"Nothing tops Screenr for short and sweet screencasts. I love it!"
"3232"	"615"	"Mariela E."	"MariAndEra"	""	"-2"	"2009-11-04 15:00:15 UTC"	"is it for blackberry?"
"3233"	"155"	"JPG"	"Apdeites"	"5"	"2"	"2009-11-04 16:06:50 UTC"	"Excellent! "
"3234"	"155"	"L.E.Falcon"	"MomStory"	"5"	"8"	"2009-11-04 16:10:07 UTC"	"Thank you.  Love this tool!  Very effective and saves much time!"
"3235"	"924"	"Andrew Huff"	"me3dia"	"2"	"0"	"2009-11-04 16:12:23 UTC"	"Works as advertised -- when it works. Dismal reliability. "
"3236"	"1224"	"Σωτήρης Τερζίδης"	"sterzidi"	"5"	"0"	"2009-11-04 17:11:02 UTC"	"Great tool..http://mcsotos.wordpress.com/2009/11/04/screenr-%CE%AD%CE%BD%CE%B1-%CE%B5%CE%BD%CE%B4%CE%B9%CE%B1%CF%86%CE%AD%CF%81%CE%BF%CE%BD-%CE%B5%CF%81%CE%B3%CE%B1%CE%BB%CE%B5%CE%AF%CE%BF/"
"3238"	"1792"	"maria de los angeles"	"maritaangeles"	""	"1"	"2009-11-04 18:38:58 UTC"	"This is great!! I love supporting important causes!!!!!!"
"3239"	"810"	"TAHITITI"	"tahititi"	"5"	"1"	"2009-11-04 20:11:31 UTC"	"Many had lost a lot of hope on making something on the internet until Twittad came along.  Twittad is easy to use and gives you an opportunity to invite friends and colleagues as affiliates."
"3240"	"580"	"Madeleine Hastie"	"maltamad"	""	"-1"	"2009-11-04 20:34:06 UTC"	"This is an exellent way to keep in touch and stay in the know !"
"3242"	"1065"	"Kali Arndt"	"kaliarndt"	"5"	"0"	"2009-11-04 23:26:42 UTC"	"I recently got a Blackberry Storm and I use UberTwitter, it is by far the best app I have used by far! I love it."
"3243"	"404"	"sehghiela"	"shaquink"	""	"-1"	"2009-11-05 00:07:27 UTC"	"this is great i can writ wahteva"
"3244"	"1401"	"davidjdeal"	"davidjdeal"	"5"	"0"	"2009-11-05 00:09:45 UTC"	"Alltop brings the world to my digital screen in a fun and elegant way.  I love it."
"3245"	"1401"	"Nicole Walker "	"NicoleWalkerLSO"	"5"	"1"	"2009-11-05 00:11:14 UTC"	"This is an amazing resource for the latest stories and information no matter what you're looking for.  Keep ahead of the competition, see who is saying about you or your company, look at trends...it's one stop shopping here.  Personal or professional subject matter - it's there.  It's my Go To Place!"
"3246"	"1401"	"David Wiggs"	"david_wiggs"	"4"	"0"	"2009-11-05 00:11:48 UTC"	"Great service.  Although, I'll admit I haven't taken the time to set up MyAlltop yet, but I use it more for search and also like my paper."
"3248"	"1429"	"Allyson de Paula"	"allysondepaula"	"1"	"0"	"2009-11-05 00:42:09 UTC"	"Twitter sign up not works x(

Claims to Windows Live login "
"3252"	"1720"	"Marileyd Toledo"	"marileyd"	"1"	"0"	"2009-11-05 01:04:17 UTC"	"quem nao me segue"
"3253"	"1654"	"Falcorubis"	"falcorubis"	"4"	"0"	"2009-11-05 01:20:37 UTC"	"appli simple à utiliser, efficace. Permet de programmer les tweets, marquer les tweets intéressants, suivre des flux rss. Excellent !"
"3254"	"82"	"Chrissie Brodigan"	"tenaciouscb"	"5"	"0"	"2009-11-05 02:43:40 UTC"	"The ultimate tool for twitter with a team. Best on the market in terms of customer support and usability. If you are training teammates or interns to help with your Twitter support - cotweet by far is the most sophisticated and user-friendly Twitter app on the market. "
"3255"	"1128"	"Chrissie Brodigan"	"tenaciouscb"	"4"	"0"	"2009-11-05 02:47:41 UTC"	"If you guys can add Tumblr (and then follow with Wordpress), you'll be my go-to for all posting. Brizzly interface far more fun and sophisticated than postling.com. Exception being that postling is out there integrating with more APIs and focusing on commenting (which could become a game-changer).

The brand you've created and UI has me smitten (possibly an Air App in the future?)"
